professor_name,lecture_name,aspect,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,like,semester,rate,index,url_id,duplicated,duplicated_id,cnt,label,score
권일한,신재생에너지,수업,3169.5,3169.5,3408.5,0.25,18.5,90.0,2.0,1080112.0,1.0,1377.0,2.0,,0.25
권일한,신재생에너지,시험,3169.6,3169.6,3408.8,0.2,18.2,88.0,2.2,1080112.0,1.0,1377.0,1.2,,0.2
권정순,우리차문화의이해,과제,1966.0,1966.0,13550.08695652174,0.30434782608695654,19.26086956521739,88.69565217391305,17.0,537084.0,1.0,863.8695652173913,1.3043478260869565,,0.2608695652173913
권정순,우리차문화의이해,교수,1982.3529411764705,1982.3529411764705,13574.823529411764,0.5882352941176471,18.823529411764707,91.76470588235294,25.058823529411764,537084.0,1.0,871.1764705882352,1.0,,0.5294117647058824
권정순,우리차문화의이해,수업,1986.037037037037,1986.037037037037,13579.851851851852,0.9259259259259259,18.59259259259259,90.37037037037037,26.814814814814813,537084.0,1.0,872.4814814814815,2.4814814814814814,,0.5185185185185185
권정순,우리차문화의이해,시험,1978.0,1978.0,13568.724137931034,0.4482758620689655,18.82758620689655,83.44827586206897,23.03448275862069,537084.0,1.0,869.0689655172414,1.7586206896551724,,0.27586206896551724
권정순,우리차문화의이해,학점,1976.6363636363637,1976.6363636363637,13566.818181818182,1.1818181818181819,18.727272727272727,89.0909090909091,21.90909090909091,537084.0,1.0,868.5454545454545,2.090909090909091,,0.5454545454545454
김건,양자역학1,과제,6727.0,1747.0,2502.3333333333335,0.0,18.666666666666668,100.0,2.6666666666666665,1788200.0,1.0,2936.6666666666665,1.3333333333333333,,0.0
김건,양자역학1,교수,6728.0,1748.0,2505.3333333333335,0.3333333333333333,18.666666666666668,80.0,3.6666666666666665,1788200.0,1.0,2937.3333333333335,1.0,,0.3333333333333333
김건,양자역학1,수업,6726.4,1746.4,2501.0,0.2,18.8,72.0,2.4,1788200.0,1.0,2936.2,2.4,,0.0
김건,양자역학1,시험,6726.0,1746.0,2503.0,0.0,18.5,60.0,2.5,1788200.0,1.0,2936.0,1.5,,0.0
김건,양자역학1,학점,6722.0,1742.0,2494.0,0.0,19.0,20.0,0.0,1788200.0,1.0,2934.0,2.0,,0.0
김경남,생체신호전달,과제,8337.0,3357.0,5842.0,0.0,19.0,100.0,0.0,1950510.0,1.0,3630.0,1.0,,0.0
김경남,생체신호전달,교수,8334.0,3354.0,5841.0,0.0,19.0,100.0,0.0,1950510.0,1.0,3629.0,1.0,,1.0
김경남,생체신호전달,수업,8335.5,3355.5,5841.5,0.0,19.0,100.0,0.0,1950510.0,1.0,3629.5,2.0,,0.5
김경남,유기화학,과제,3457.0,3457.0,5756.666666666667,0.0,19.0,86.66666666666667,2.0,1080716.0,1.0,1501.3333333333333,1.0,,0.0
김경남,유기화학,교수,3459.5,3459.5,5760.0,0.0,19.5,90.0,3.0,1080716.0,1.0,1502.5,1.0,,0.5
김경남,유기화학,수업,3458.6,3458.6,5757.8,0.0,19.2,88.0,2.4,1080716.0,1.0,1501.6,2.4,,0.0
김경남,유기화학,시험,3458.0,3458.0,5754.5,0.0,20.0,80.0,1.5,1080716.0,1.0,1501.5,2.0,,0.5
김경남,유기화학,학점,3453.0,3453.0,5751.5,0.0,19.0,90.0,0.5,1080716.0,1.0,1499.5,1.5,,-0.5
김경신,노사관계론,과제,9192.0,4212.0,2305.0,0.0,20.0,100.0,0.0,2099863.0,1.0,3998.0,1.0,,0.0
김경신,노사관계론,수업,9191.0,4211.0,2305.0,0.0,20.0,100.0,0.0,2099863.0,1.0,3998.0,2.0,,0.0
김경염,전기회로,과제,3205.0,3205.0,3475.0,4.0,20.0,100.0,2.0,1080376.0,1.0,1392.0,1.0,,1.0
김경염,전기회로,수업,3203.0,3203.0,3471.6666666666665,2.3333333333333335,20.0,100.0,1.0,1080376.0,1.0,1390.6666666666667,2.3333333333333335,,1.0
김경염,전기회로,시험,3205.3333333333335,3205.3333333333335,3477.0,2.3333333333333335,18.666666666666668,100.0,2.3333333333333335,1080376.0,1.0,1391.6666666666667,1.3333333333333333,,0.3333333333333333
김경염,전기회로,학점,3203.5,3203.5,3474.0,1.5,19.0,100.0,1.5,1080376.0,1.0,1390.75,1.5,,0.5
김경염,전자기1,교수,9282.0,4302.0,4558.5,0.0,20.0,100.0,0.0,2100041.0,1.0,4033.5,1.0,,1.0
김경염,전자기1,수업,9282.0,4302.0,4558.0,0.0,20.0,100.0,0.0,2100041.0,1.0,4033.0,2.0,,1.0
김경염,전자기1,학점,9284.0,4304.0,4559.0,0.0,20.0,100.0,0.0,2100041.0,1.0,4034.0,2.0,,1.0
김경염,확률및랜덤변수,과제,3225.0,3225.0,3741.0,0.0,18.5,100.0,5.5,1080381.0,1.0,1400.5,1.0,,0.5
김경염,확률및랜덤변수,교수,3222.5,3222.5,3738.1666666666665,2.1666666666666665,18.5,93.33333333333333,5.0,1080381.0,1.0,1399.5,1.0,,0.3333333333333333
김경염,확률및랜덤변수,수업,3224.714285714286,3224.714285714286,3741.8571428571427,1.8571428571428572,18.285714285714285,100.0,6.142857142857143,1080381.0,1.0,1400.2857142857142,2.142857142857143,,0.2857142857142857
김경염,확률및랜덤변수,시험,3219.0,3219.0,3733.3333333333335,3.0,18.666666666666668,100.0,3.5,1080381.0,1.0,1398.0,1.3333333333333333,,0.0
김경염,확률및랜덤변수,학점,3222.6,3222.6,3736.4,1.8,18.8,92.0,4.2,1080381.0,1.0,1399.4,2.2,,0.2
김광희,일반물리학및실험1,과제,5935.0,955.0,14578.5,0.0,19.0,60.0,6.75,1628840.0,1.0,2589.5,1.25,,0.0
김광희,일반물리학및실험1,교수,5932.0,952.0,14574.0,0.0,19.0,60.0,4.0,1628840.0,1.0,2588.0,1.0,,1.0
김광희,일반물리학및실험1,수업,5932.5,952.5,14576.333333333334,0.0,19.0,73.33333333333333,5.166666666666667,1628840.0,1.0,2588.6666666666665,2.5,,0.16666666666666666
김광희,일반물리학및실험1,시험,5936.5,956.5,14579.5,0.0,19.25,70.0,7.0,1628840.0,1.0,2589.75,1.5,,-0.25
김광희,일반물리학및실험1,학점,5932.5,952.5,14576.0,0.0,18.5,80.0,5.0,1628840.0,1.0,2588.5,2.0,,0.0
김근수,일반물리학및실험1,과제,9682.333333333334,4702.333333333333,14543.333333333334,1.0,20.0,33.333333333333336,1.0,2100215.0,1.0,4201.333333333333,1.3333333333333333,,0.3333333333333333
김근수,일반물리학및실험1,교수,9680.5,4700.5,14543.0,1.0,20.0,40.0,0.5,2100215.0,1.0,4201.0,1.0,,0.0
김근수,일반물리학및실험1,수업,9684.5,4704.5,14548.5,1.5,20.0,20.0,1.5,2100215.0,1.0,4202.5,2.0,,-0.5
김근수,일반물리학및실험1,시험,9680.5,4700.5,14540.5,1.0,20.0,40.0,0.5,2100215.0,1.0,4200.5,2.5,,0.5
김기범,초미립소재학,교수,3164.0,3164.0,3245.0,2.0,19.0,100.0,0.0,1080065.0,1.0,1374.0,1.0,,0.0
김기범,초미립소재학,수업,3163.0,3163.0,3245.0,2.0,19.0,100.0,0.0,1080065.0,1.0,1374.0,2.0,,0.0
김대종,경영수학,과제,2091.0,2091.0,14229.0,6.0,20.0,20.0,3.0,537220.0,1.0,917.0,2.0,,-1.0
김대종,경영수학,교수,2092.0,2092.0,14229.0,6.0,20.0,20.0,3.0,537220.0,1.0,917.0,1.0,,-1.0
김대종,경영수학,수업,2093.0,2093.0,14229.0,6.0,20.0,20.0,3.0,537220.0,1.0,917.0,3.0,,-1.0
김덕은,BA 웹스크레이핑빅데이터분석,과제,9808.5,4828.5,17237.0,0.0,20.0,80.0,1.0,2100270.0,1.0,4258.0,1.0,,1.0
김덕은,BA 웹스크레이핑빅데이터분석,교수,9809.0,4829.0,17236.0,0.0,20.0,80.0,0.0,2100270.0,1.0,4258.0,1.0,,0.0
김덕은,BA 웹스크레이핑빅데이터분석,수업,9810.0,4830.0,17236.666666666668,0.0,20.0,80.0,0.6666666666666666,2100270.0,1.0,4258.0,2.3333333333333335,,0.6666666666666666
김덕은,BA 웹스크레이핑빅데이터분석,학점,9807.0,4827.0,17235.0,0.0,20.0,80.0,0.0,2100270.0,1.0,4257.0,2.0,,1.0
김도년,C프로그래밍및실습,과제,4737.0,4737.0,7001.0,0.0,20.0,73.33333333333333,6.0,1628644.0,1.0,2049.6666666666665,1.6666666666666667,,-0.3333333333333333
김도년,C프로그래밍및실습,교수,4739.75,4739.75,7011.5,0.0,19.375,80.0,10.25,1628644.0,1.0,2051.0,1.0,,0.375
김도년,C프로그래밍및실습,수업,4744.888888888889,4744.888888888889,7025.666666666667,0.0,18.88888888888889,75.55555555555556,15.666666666666666,1628644.0,1.0,2053.4444444444443,2.0,,0.3333333333333333
김도년,C프로그래밍및실습,시험,4747.666666666667,4747.666666666667,7031.0,0.16666666666666666,18.833333333333332,76.66666666666667,17.666666666666668,1628644.0,1.0,2054.8333333333335,1.1666666666666667,,0.3333333333333333
김도년,C프로그래밍및실습,학점,4742.666666666667,4742.666666666667,7012.333333333333,0.3333333333333333,19.666666666666668,73.33333333333333,10.0,1628644.0,1.0,2052.3333333333335,2.3333333333333335,,0.6666666666666666
김동회,공업수학1,수업,8610.0,3630.0,14283.5,0.5,20.0,80.0,0.5,1950625.0,1.0,3750.5,2.5,,1.0
김동회,공업수학1,시험,8610.0,3630.0,14284.0,0.3333333333333333,20.0,86.66666666666667,1.0,1950625.0,1.0,3751.0,1.0,,0.6666666666666666
김동회,공업수학1,학점,8610.0,3630.0,14284.0,0.5,20.0,100.0,1.0,1950625.0,1.0,3751.0,2.0,,0.5
김미숙,데이터베이스,과제,9374.0,4394.0,6197.0,0.0,20.0,100.0,1.0,2100108.0,1.0,4071.0,1.0,,1.0
김미숙,데이터베이스,교수,9371.0,4391.0,6195.0,0.0,20.0,100.0,0.0,2100108.0,1.0,4070.0,1.0,,1.0
김미숙,데이터베이스,수업,9372.5,4392.5,6196.0,0.0,20.0,100.0,0.5,2100108.0,1.0,4070.5,2.0,,1.0
김미희,디지털저널리즘,과제,9114.666666666666,4134.666666666667,1218.3333333333333,0.0,20.0,73.33333333333333,1.3333333333333333,2099820.0,1.0,3963.6666666666665,1.3333333333333333,,0.3333333333333333
김미희,디지털저널리즘,교수,9117.0,4137.0,1218.0,0.0,20.0,80.0,2.0,2099820.0,1.0,3964.0,1.0,,1.0
김미희,디지털저널리즘,수업,9114.0,4134.0,1217.0,0.0,20.0,60.0,1.0,2099820.0,1.0,3963.0,2.0,,1.0
김미희,디지털저널리즘,시험,9115.0,4135.0,1218.0,0.0,20.0,70.0,1.25,2099820.0,1.0,3963.5,2.0,,0.5
김민선,푸른바다생물이야기,과제,5835.333333333333,855.3333333333334,17296.0,0.2222222222222222,19.444444444444443,91.11111111111111,12.11111111111111,1628805.0,1.0,2548.1111111111113,1.3333333333333333,,0.5555555555555556
김민선,푸른바다생물이야기,교수,5843.9,863.9,17304.8,0.1,18.7,94.0,16.5,1628805.0,1.0,2551.4,1.0,,0.4
김민선,푸른바다생물이야기,수업,5841.294117647059,861.2941176470588,17302.58823529412,0.11764705882352941,18.88235294117647,87.05882352941177,15.058823529411764,1628805.0,1.0,2550.470588235294,2.6470588235294117,,0.5882352941176471
김민선,푸른바다생물이야기,시험,5846.533333333334,866.5333333333333,17307.6,0.13333333333333333,18.533333333333335,86.66666666666667,17.466666666666665,1628805.0,1.0,2552.266666666667,1.8,,0.6
김민선,푸른바다생물이야기,학점,5852.0,872.0,17314.0,0.0,18.0,85.0,19.75,1628805.0,1.0,2554.5,2.25,,0.25
김민정,외식산업경영론,과제,6869.5,1889.5,5216.0,0.0,19.5,100.0,0.5,1788355.0,1.0,2997.5,1.0,,0.5
김민정,외식산업경영론,교수,6874.0,1894.0,5222.5,0.0,19.0,80.0,4.0,1788355.0,1.0,2999.5,1.0,,0.0
김민정,외식산업경영론,수업,6873.0,1893.0,5222.5,0.0,19.0,80.0,4.0,1788355.0,1.0,2999.5,2.0,,0.0
김민정,외식산업경영론,시험,6869.5,1889.5,5216.0,0.0,19.5,100.0,0.5,1788355.0,1.0,2997.5,2.0,,0.5
김병민,골프,교수,9198.0,4218.0,2403.0,0.0,20.0,100.0,0.0,2099937.0,1.0,4001.0,1.0,,1.0
김병민,골프,학점,9199.0,4219.0,2403.0,0.0,20.0,100.0,0.0,2099937.0,1.0,4001.0,2.0,,1.0
김보름,문화홍보기획론,과제,9803.0,4823.0,17231.0,0.0,20.0,100.0,0.0,2100267.0,1.0,4255.0,2.0,,1.0
김보름,문화홍보기획론,교수,9803.5,4823.5,17231.5,0.0,20.0,100.0,0.0,2100267.0,1.0,4255.5,1.0,,1.0
김보름,문화홍보기획론,수업,9802.5,4822.5,17231.5,0.0,20.0,100.0,0.0,2100267.0,1.0,4255.5,2.5,,1.0
김상완,전산프로그래밍및실습,과제,3129.0,3129.0,3345.0,0.0,16.0,100.0,2.0,1079829.0,1.0,1360.0,1.0,,0.0
김상완,전산프로그래밍및실습,교수,3131.0,3131.0,3356.0,0.0,16.0,100.0,2.0,1079829.0,1.0,1361.0,1.0,,0.0
김상완,전산프로그래밍및실습,수업,3131.0,3131.0,3350.5,0.0,16.0,100.0,2.0,1079829.0,1.0,1360.5,2.5,,0.0
김상완,전산프로그래밍및실습,시험,3128.0,3128.0,3345.0,0.0,16.0,100.0,2.0,1079829.0,1.0,1360.0,2.0,,0.0
김선재,재료열역학1,과제,3161.0,3161.0,3036.0,1.0,19.0,100.0,3.0,1080038.0,1.0,1373.0,1.0,,0.0
김선재,재료열역학1,교수,3160.0,3160.0,3034.0,0.0,19.0,40.0,1.0,1080038.0,1.0,1372.0,1.0,,0.0
김선재,재료열역학1,수업,3158.6666666666665,3158.6666666666665,3034.0,0.3333333333333333,19.333333333333332,60.0,1.3333333333333333,1080038.0,1.0,1372.0,2.3333333333333335,,0.0
김선재,재료열역학1,시험,3158.0,3158.0,3033.0,0.0,19.5,40.0,0.5,1080038.0,1.0,1371.5,1.5,,0.0
김성경,보컬트레이닝,과제,3536.0,3536.0,13727.0,2.0,20.0,20.0,0.0,1081401.0,1.0,1533.0,2.0,,0.0
김성경,보컬트레이닝,교수,3537.0,3537.0,13739.0,0.6666666666666666,19.0,66.66666666666667,5.333333333333333,1081401.0,1.0,1534.0,1.0,,0.0
김성경,보컬트레이닝,시험,3539.0,3539.0,13745.0,0.0,18.5,90.0,8.0,1081401.0,1.0,1534.5,2.0,,0.0
김성규,산학협동강좌1,과제,9795.0,4815.0,3261.0,0.0,20.0,60.0,1.0,2100251.0,1.0,4252.0,1.0,,0.0
김성규,산학협동강좌1,수업,9796.0,4816.0,3261.0,0.0,20.0,60.0,1.0,2100251.0,1.0,4252.0,2.0,,0.0
김성은,계량경제학,과제,6105.5,1125.5,926.0,0.0,17.5,90.0,3.5,1702822.0,1.0,2665.5,1.0,,-0.5
김성은,계량경제학,교수,6106.0,1126.0,925.0,0.0,18.0,100.0,2.0,1702822.0,1.0,2666.0,1.0,,1.0
김성은,계량경제학,수업,6105.333333333333,1125.3333333333333,922.0,0.0,17.666666666666668,86.66666666666667,2.3333333333333335,1702822.0,1.0,2665.3333333333335,2.0,,-0.3333333333333333
김성은,계량경제학,시험,6105.5,1125.5,919.5,0.0,18.0,90.0,1.0,1702822.0,1.0,2665.5,1.5,,0.5
김성한,신입생세미나,과제,9843.0,4863.0,6565.0,0.0,20.0,100.0,0.0,2183616.0,1.0,4274.0,2.0,,1.0
김성한,신입생세미나,교수,9845.0,4865.0,6565.0,0.0,20.0,100.0,0.0,2183616.0,1.0,4274.0,1.0,,1.0
김성한,신입생세미나,수업,9844.0,4864.0,6565.0,0.0,20.0,100.0,0.0,2183616.0,1.0,4274.0,3.0,,1.0
김성한,창의SW기초설계,교수,9383.0,4403.0,6603.0,0.0,20.0,20.0,0.0,2100140.0,1.0,4075.0,1.0,,1.0
김성한,창의SW기초설계,수업,9382.0,4402.0,6603.0,0.0,20.0,20.0,0.0,2100140.0,1.0,4075.0,2.0,,1.0
김성호,기초반도체,과제,9272.0,4292.0,4549.6,1.0,20.0,96.0,3.0,2100040.0,1.0,4030.0,1.2,,0.6
김성호,기초반도체,교수,9278.0,4298.0,4555.0,1.0,20.0,100.0,5.0,2100040.0,1.0,4032.0,1.0,,1.0
김성호,기초반도체,수업,9276.5,4296.5,4554.0,0.5,20.0,100.0,4.5,2100040.0,1.0,4031.5,4.0,,1.0
김성호,기초반도체,시험,9272.5,4292.5,4550.75,1.25,20.0,100.0,3.5,2100040.0,1.0,4030.5,2.25,,0.75
김성호,기초반도체,학점,9274.0,4294.0,4550.0,0.5,20.0,90.0,3.0,2100040.0,1.0,4030.0,3.0,,0.5
김성희,호텔관광재무관리,과제,9312.0,4332.0,5410.0,0.0,20.0,100.0,0.0,2100069.0,1.0,4046.0,1.0,,0.0
김성희,호텔관광재무관리,교수,9310.0,4330.0,5409.0,0.0,20.0,100.0,0.0,2100069.0,1.0,4045.0,1.0,,1.0
김성희,호텔관광재무관리,수업,9308.0,4328.0,5409.0,0.0,20.0,100.0,0.0,2100069.0,1.0,4045.0,3.0,,1.0
김성희,호텔관광재무관리,시험,9310.0,4330.0,5409.5,0.0,20.0,100.0,0.0,2100069.0,1.0,4045.5,2.0,,0.5
김수연,영어문장의이해,교수,9079.333333333334,4099.333333333333,755.0,0.3333333333333333,20.0,86.66666666666667,1.0,2099783.0,1.0,3949.0,1.0,,0.6666666666666666
김수연,영어문장의이해,수업,9080.75,4100.75,756.5,0.25,20.0,85.0,1.25,2099783.0,1.0,3949.5,2.0,,0.5
김수연,영어문장의이해,시험,9083.0,4103.0,761.0,0.0,20.0,80.0,2.0,2099783.0,1.0,3951.0,1.0,,0.0
김숙진,K-MOOC:웨어러블컴퓨터디자인,과제,8565.111111111111,3585.1111111111113,12336.666666666666,0.1111111111111111,19.88888888888889,93.33333333333333,10.333333333333334,1950616.0,1.0,3731.0,1.0,,0.5555555555555556
김숙진,K-MOOC:웨어러블컴퓨터디자인,수업,8560.0,3580.0,12322.0,0.0,20.0,80.0,3.0,1950616.0,1.0,3728.0,3.0,,0.0
김숙진,K-MOOC:웨어러블컴퓨터디자인,시험,8566.111111111111,3586.1111111111113,12336.666666666666,0.1111111111111111,19.88888888888889,93.33333333333333,10.333333333333334,1950616.0,1.0,3731.0,2.0,,0.5555555555555556
김숙진,K-MOOC:웨어러블컴퓨터디자인,학점,8569.0,3589.0,12340.0,0.0,20.0,100.0,12.0,1950616.0,1.0,3732.0,3.0,,1.0
김아정,기초광학및실험,과제,1078.0,1078.0,4735.0,1.0,19.0,100.0,1.0,536220.0,1.0,472.0,1.0,,0.0
김아정,기초광학및실험,교수,1076.0,1076.0,4731.0,0.0,20.0,100.0,0.0,536220.0,1.0,471.0,1.0,,1.0
김아정,기초광학및실험,시험,1078.0,1078.0,4733.0,0.5,19.5,100.0,0.5,536220.0,1.0,471.5,2.0,,0.5
김아정,기초광학및실험,학점,1077.5,1077.5,4733.0,0.5,19.5,100.0,0.5,536220.0,1.0,471.5,3.0,,0.5
김아정,확률및랜덤변수,교수,9233.666666666666,4253.666666666667,3766.3333333333335,0.0,20.0,66.66666666666667,1.3333333333333333,2100034.0,1.0,4015.0,1.0,,0.0
김아정,확률및랜덤변수,수업,9234.0,4254.0,3766.3333333333335,0.0,20.0,66.66666666666667,1.3333333333333333,2100034.0,1.0,4015.0,2.3333333333333335,,0.0
김아정,확률및랜덤변수,시험,9235.0,4255.0,3768.0,0.0,20.0,80.0,2.0,2100034.0,1.0,4016.0,2.0,,0.0
김언정,창작패턴종합설계,교수,2952.3333333333335,2952.3333333333335,2441.0,0.0,20.0,100.0,0.0,1079554.0,1.0,1286.0,1.0,,0.6666666666666666
김언정,창작패턴종합설계,수업,2952.6666666666665,2952.6666666666665,2441.0,0.0,20.0,100.0,0.0,1079554.0,1.0,1286.0,2.0,,0.6666666666666666
김영갑,문제해결및실습:JAVA,수업,4393.0,4393.0,6496.5,1.0,20.0,80.0,1.0,1628392.0,1.0,1901.5,2.0,,0.5
김영갑,문제해결및실습:JAVA,학점,4394.0,4394.0,6496.5,1.0,20.0,80.0,1.0,1628392.0,1.0,1901.5,1.0,,0.5
김영래,교육철학의이해,과제,9011.75,4031.75,154.0,0.0,20.0,45.0,2.75,2099762.0,1.0,3918.5,1.25,,0.25
김영래,교육철학의이해,교수,9017.75,4037.75,169.0,0.0,20.0,50.0,5.0,2099762.0,1.0,3921.5,1.0,,0.5
김영래,교육철학의이해,수업,9017.333333333334,4037.3333333333335,166.16666666666666,0.0,20.0,63.333333333333336,4.5,2099762.0,1.0,3921.0,2.3333333333333335,,0.5
김영래,교육철학의이해,시험,9014.25,4034.25,159.0,0.0,20.0,60.0,3.5,2099762.0,1.0,3919.5,1.75,,0.25
김영복,웹프로그래밍,과제,2444.0,2444.0,7449.333333333333,1.6666666666666667,18.333333333333332,40.0,18.666666666666668,538519.0,1.0,1069.3333333333333,1.3333333333333333,,0.3333333333333333
김영복,웹프로그래밍,교수,2447.4,2447.4,7456.0,0.2,18.0,40.0,21.6,538519.0,1.0,1070.8,1.0,,0.2
김영복,웹프로그래밍,수업,2440.3125,2440.3125,7443.5625,0.4375,18.0625,58.75,17.1875,538519.0,1.0,1067.4375,2.1875,,0.3125
김영복,웹프로그래밍,시험,2434.3333333333335,2434.3333333333335,7432.666666666667,1.1666666666666667,19.0,73.33333333333333,12.5,538519.0,1.0,1064.8333333333333,1.5,,0.16666666666666666
김영복,웹프로그래밍,학점,2438.181818181818,2438.181818181818,7438.636363636364,0.09090909090909091,18.0,69.0909090909091,15.363636363636363,538519.0,1.0,1066.3636363636363,1.1818181818181819,,0.45454545454545453
김영은,2D디자인,과제,8392.6,3412.6,6762.8,0.0,19.2,72.0,2.8,1950548.0,1.0,3652.0,1.6,,0.6
김영은,2D디자인,교수,8395.0,3415.0,6766.0,0.0,19.0,80.0,3.5,1950548.0,1.0,3653.25,1.0,,0.75
김영은,2D디자인,수업,8399.0,3419.0,6769.0,0.0,19.0,80.0,4.0,1950548.0,1.0,3655.0,2.0,,1.0
김영은,2D디자인,학점,8390.0,3410.0,6759.5,0.0,19.5,60.0,2.0,1950548.0,1.0,3651.0,2.0,,0.5
김용국,HCI개론,과제,2686.0,2686.0,7905.0,0.0,20.0,100.0,0.0,857048.0,1.0,1171.0,1.0,,0.0
김용국,HCI개론,수업,2684.0,2684.0,7905.0,0.0,20.0,100.0,0.0,857048.0,1.0,1171.0,3.0,,0.0
김용국,HCI개론,시험,2685.0,2685.0,7905.0,0.0,20.0,100.0,0.0,857048.0,1.0,1171.0,2.0,,0.0
김용국,디지털시스템,과제,2398.1428571428573,2398.1428571428573,7193.142857142857,3.7142857142857144,19.571428571428573,54.285714285714285,6.428571428571429,538509.0,1.0,1049.4285714285713,1.1428571428571428,,-0.14285714285714285
김용국,디지털시스템,교수,2410.3333333333335,2410.3333333333335,7208.333333333333,1.3333333333333333,19.166666666666668,73.33333333333333,9.666666666666666,538509.0,1.0,1054.1666666666667,1.0,,0.0
김용국,디지털시스템,수업,2403.909090909091,2403.909090909091,7201.181818181818,2.1818181818181817,19.363636363636363,63.63636363636363,8.090909090909092,538509.0,1.0,1051.8181818181818,2.727272727272727,,0.0
김용국,디지털시스템,시험,2399.3333333333335,2399.3333333333335,7195.666666666667,4.166666666666667,19.666666666666668,46.666666666666664,6.666666666666667,538509.0,1.0,1049.8333333333333,2.1666666666666665,,-0.5
김용국,디지털시스템,학점,2412.0,2412.0,7209.0,1.0,19.0,100.0,9.5,538509.0,1.0,1055.0,3.0,,0.0
김용선,일반물리학및실험1,과제,8639.0,3659.0,14530.0,1.0,19.0,80.0,14.0,1950631.0,1.0,3763.0,2.0,,0.0
김용선,일반물리학및실험1,교수,8626.5,3646.5,14511.0,0.25,19.375,90.0,7.875,1950631.0,1.0,3758.125,1.0,,0.625
김용선,일반물리학및실험1,수업,8631.5,3651.5,14519.6,0.9,19.2,90.0,10.6,1950631.0,1.0,3760.2,2.5,,0.5
김용선,일반물리학및실험1,시험,8628.727272727272,3648.7272727272725,14514.272727272728,0.7272727272727273,19.272727272727273,90.9090909090909,9.0,1950631.0,1.0,3758.909090909091,1.6363636363636365,,0.6363636363636364
김용선,일반물리학및실험1,학점,8631.0,3651.0,14514.5,0.5,19.5,90.0,10.0,1950631.0,1.0,3759.5,2.5,,0.5
김용휘,식생활과건강,과제,3522.0,3522.0,12673.0,0.0,20.0,100.0,0.0,1081258.0,1.0,1527.0,1.0,,0.0
김용휘,식생활과건강,교수,3529.0,3529.0,12681.333333333334,0.0,18.0,93.33333333333333,2.6666666666666665,1081258.0,1.0,1529.6666666666667,1.0,,0.0
김용휘,식생활과건강,수업,3527.6,3527.6,12680.8,0.2,18.4,84.0,2.2,1081258.0,1.0,1529.4,2.4,,0.2
김용휘,식생활과건강,시험,3527.6,3527.6,12680.4,0.2,18.6,80.0,2.0,1081258.0,1.0,1529.2,1.6,,0.2
김우식,MATLAB프로그래밍,과제,2365.75,2365.75,4005.75,2.0,19.25,60.0,9.5,538453.0,1.0,1035.75,1.25,,0.5
김우식,MATLAB프로그래밍,교수,2360.5,2360.5,3998.0,0.0,19.5,80.0,4.5,538453.0,1.0,1033.5,1.0,,0.5
김우식,MATLAB프로그래밍,수업,2361.0,2361.0,3999.3333333333335,1.0,19.666666666666668,73.33333333333333,5.333333333333333,538453.0,1.0,1033.8333333333333,2.5,,0.3333333333333333
김우식,MATLAB프로그래밍,시험,2362.0,2362.0,4001.0,2.8,19.6,68.0,6.4,538453.0,1.0,1034.2,1.4,,0.4
김우식,MATLAB프로그래밍,학점,2359.0,2359.0,3997.5,0.0,19.5,100.0,4.0,538453.0,1.0,1033.0,2.5,,0.5
김우식,디지털신호처리,과제,2380.1666666666665,2380.1666666666665,4308.833333333333,0.8333333333333334,19.166666666666668,66.66666666666667,3.1666666666666665,538454.0,1.0,1042.1666666666667,1.0,,0.0
김우식,디지털신호처리,수업,2378.3333333333335,2378.3333333333335,4309.333333333333,0.6666666666666666,19.0,66.66666666666667,3.3333333333333335,538454.0,1.0,1042.0,2.6666666666666665,,0.3333333333333333
김우식,디지털신호처리,시험,2380.3333333333335,2380.3333333333335,4309.0,0.8333333333333334,19.166666666666668,66.66666666666667,3.1666666666666665,538454.0,1.0,1042.3333333333333,1.8333333333333333,,0.16666666666666666
김우식,디지털신호처리,학점,2374.0,2374.0,4306.0,0.0,19.0,80.0,3.0,538454.0,1.0,1040.0,2.0,,0.0
김우영,문제해결을위한글쓰기와발표,과제,4887.7169811320755,4887.7169811320755,8903.245283018869,0.49056603773584906,18.90566037735849,78.86792452830188,45.75471698113208,1628703.0,1.0,2119.6792452830186,1.490566037735849,,0.2830188679245283
김우영,문제해결을위한글쓰기와발표,교수,4897.487804878048,4897.487804878048,8920.243902439024,0.9024390243902439,18.70731707317073,80.97560975609755,51.58536585365854,1628703.0,1.0,2124.1951219512193,1.0,,0.2926829268292683
김우영,문제해결을위한글쓰기와발표,수업,4894.088235294118,4894.088235294118,8914.35294117647,0.5294117647058824,18.676470588235293,78.23529411764706,50.05882352941177,1628703.0,1.0,2122.6470588235293,2.264705882352941,,0.20588235294117646
김우영,문제해결을위한글쓰기와발표,시험,4897.666666666667,4897.666666666667,8917.0,0.3333333333333333,18.666666666666668,80.0,50.333333333333336,1628703.0,1.0,2124.0,1.6666666666666667,,0.3333333333333333
김우영,문제해결을위한글쓰기와발표,학점,4894.7307692307695,4894.7307692307695,8910.307692307691,0.3076923076923077,18.76923076923077,80.0,48.19230769230769,1628703.0,1.0,2122.846153846154,2.076923076923077,,0.5
